cod_departamento;departamento;cod_municipio;municipio;cod_centro_poblado;centro_poblado;tipo_centro_poblado;Longitud;Latitud
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753033;VILLA LOBOS;CP;-74,56246;1,633752
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753034;VILLA CARMONA;CP;-74,393236;1,841861
18;CAQUETÁ;18756;SOLANO;18756000;SOLANO;CM;-75,253702;0,699077
18;CAQUETÁ;18756;SOLANO;18756001;ARARACUARA;CP;-72,382695;-0,615631
18;CAQUETÁ;18756;SOLANO;18756004;EL DANUBIO - CAMPO ALEGRE;CP;-75,212888;1,008645
18;CAQUETÁ;18756;SOLANO;18756005;PEÑAS BLANCAS;CP;-75,035305;0,486573
18;CAQUETÁ;18756;SOLANO;18756006;CUEMANI;CP;-72,977717;-0,539366
18;CAQUETÁ;18756;SOLANO;18756007;MONONGUETE;CP;-75,473205;0,778411
18;CAQUETÁ;18756;SOLANO;18756008;PUERTO TEJADA;CP;-75,0661;0,98859
18;CAQUETÁ;18756;SOLANO;18756011;PUERTO LAS MERCEDES;CP;-75,099999;0,541782
18;CAQUETÁ;18785;SOLITA;18785000;SOLITA;CM;-75,619902;0,87654
18;CAQUETÁ;18785;SOLITA;18785001;KILÓMETRO 28 (LA ARGELIA);CP;-75,629865;0,949876
18;CAQUETÁ;18785;SOLITA;18785002;KILÓMETRO 30 (CAMPO LEJANO);CP;-75,637078;0,970864
18;CAQUETÁ;18785;SOLITA;18785005;UNIÓN SINCELEJO;CP;-75,711584;0,968258
18;CAQUETÁ;18860;VALPARAÍSO;18860000;VALPARAÍSO;CM;-75,70671;1,194619
18;CAQUETÁ;18860;VALPARAÍSO;18860001;SANTIAGO DE LA SELVA;CP;-75,768438;1,061018
18;CAQUETÁ;18860;VALPARAÍSO;18860002;KILÓMETRO 18;CP;-75,6455;1,060718
18;CAQUETÁ;18860;VALPARAÍSO;18860005;PLAYA RICA;CP;-75,597212;1,070173
19;CAUCA;19001;POPAYÁN;19001000;POPAYÁN;CM;-76,57422;2,482561
19;CAUCA;19001;POPAYÁN;19001001;CAJETE;CP;-76,674427;2,475773
19;CAUCA;19001;POPAYÁN;19001002;CALIBÍO;CP;-76,565945;2,532617
19;CAUCA;19001;POPAYÁN;19001007;JULUMITO;CP;-76,645803;2,476909
19;CAUCA;19001;POPAYÁN;19001008;LA REJOYA;CP;-76,603749;2,52799
19;CAUCA;19001;POPAYÁN;19001013;PUEBLILLO;CP;-76,58228;2,446672
19;CAUCA;19001;POPAYÁN;19001014;PUELENJE;CP;-76,625414;2,43466
19;CAUCA;19001;POPAYÁN;19001019;SANTA ROSA;CP;-76,643749;2,514926
19;CAUCA;19001;POPAYÁN;19001025;POBLAZÓN;CP;-76,548446;2,395608
19;CAUCA;19001;POPAYÁN;19001026;SAMUEL SILVERIO;CP;-76,622154;2,429159
19;CAUCA;19001;POPAYÁN;19001027;CRUCERO DE PUELENJE;CP;-76,624252;2,427005
19;CAUCA;19001;POPAYÁN;19001028;EL SALVADOR;CP;-76,621395;2,424814
19;CAUCA;19001;POPAYÁN;19001029;EL TÚNEL;CP;-76,619438;2,425096
19;CAUCA;19001;POPAYÁN;19001030;JULUMITO ALTO;CP;-76,650253;2,486168
19;CAUCA;19001;POPAYÁN;19001031;LA CABUYERA;CP;-76,55175;2,52534
19;CAUCA;19001;POPAYÁN;19001032;LA PLAYA;CP;-76,637735;2,438095
19;CAUCA;19001;POPAYÁN;19001033;LAME;CP;-76,55224;2,470603
19;CAUCA;19001;POPAYÁN;19001034;RÍO BLANCO;CP;-76,557282;2,500757
19;CAUCA;19001;POPAYÁN;19001035;VEREDA DE TORRES;CP;-76,636306;2,444991
19;CAUCA;19001;POPAYÁN;19001037;LA ESPERANZA (JARDINES DE PAZ);CP;-76,57804;2,503573
19;CAUCA;19001;POPAYÁN;19001038;LA FORTALEZA;CP;-76,540924;2,513476
19;CAUCA;19001;POPAYÁN;19001039;PARCELACIÓN ATARDECERES DE LA PRADERA;CP;-76,582918;2,509841
19;CAUCA;19001;POPAYÁN;19001040;LOS LLANOS;CP;-76,53883;2,461505
19;CAUCA;19001;POPAYÁN;19001041;LAS PALMAS;CP;-76,61802;2,419563
19;CAUCA;19022;ALMAGUER;19022000;ALMAGUER;CM;-76,85607;1,913429
19;CAUCA;19022;ALMAGUER;19022001;CAQUIONA;CP;-76,783542;1,904636
19;CAUCA;19022;ALMAGUER;19022003;TABLÓN;CP;-76,880426;1,927748
19;CAUCA;19022;ALMAGUER;19022004;LLACUANAS;CP;-76,898249;1,93269
19;CAUCA;19022;ALMAGUER;19022013;SAN JORGE HERRADURA;CP;-76,878734;1,870433
19;CAUCA;19022;ALMAGUER;19022014;LA HONDA;CP;-76,841501;1,867561
19;CAUCA;19050;ARGELIA;19050000;ARGELIA;CM;-77,24905;2,257427
19;CAUCA;19050;ARGELIA;19050001;EL MANGO;CP;-77,235282;2,331034
19;CAUCA;19050;ARGELIA;19050002;LA BELLEZA;CP;-77,230959;2,383201
19;CAUCA;19050;ARGELIA;19050005;EL DIVISO;CP;;
19;CAUCA;19050;ARGELIA;19050006;EL PLATEADO;CP;-77,238682;2,463918
19;CAUCA;19050;ARGELIA;19050007;SINAÍ;CP;-77,216952;2,384008
19;CAUCA;19050;ARGELIA;19050016;PUERTO RICO;CP;;
19;CAUCA;19050;ARGELIA;19050017;SAN JUAN GUADUA;CP;-77,28065;2,23513
19;CAUCA;19075;BALBOA;19075000;BALBOA;CM;-77,215773;2,040998
19;CAUCA;19075;BALBOA;19075001;LA PLANADA;CP;-77,220659;2,11019
19;CAUCA;19075;BALBOA;19075002;OLAYA;CP;-77,136236;2,041879
19;CAUCA;19075;BALBOA;19075003;SAN ALFONSO;CP;-77,191397;2,157996
19;CAUCA;19075;BALBOA;19075005;LA BERMEJA;CP;-77,248733;2,076717
19;CAUCA;19075;BALBOA;19075006;PURETO;CP;-77,27709;2,038537
19;CAUCA;19075;BALBOA;19075008;LA LOMITA;CP;-77,189839;1,994652
19;CAUCA;19075;BALBOA;19075009;EL VIJAL;CP;-77,114099;2,073997
19;CAUCA;19075;BALBOA;19075011;PARAÍSO;CP;-77,206111;2,086108
19;CAUCA;19100;BOLÍVAR;19100000;BOLÍVAR;CM;-76,966215;1,837538
19;CAUCA;19100;BOLÍVAR;19100001;CAPELLANÍAS;CP;-77,094135;1,924018
19;CAUCA;19100;BOLÍVAR;19100005;EL CARMEN;CP;-76,881171;1,817687
19;CAUCA;19100;BOLÍVAR;19100006;EL RODEO;CP;-76,993378;1,877928
19;CAUCA;19100;BOLÍVAR;19100007;GUACHICONO;CP;-77,001808;2,045384
19;CAUCA;19100;BOLÍVAR;19100013;LERMA;CP;-76,955378;1,975257
19;CAUCA;19100;BOLÍVAR;19100015;LOS MILAGROS;CP;-76,892403;1,75174
19;CAUCA;19100;BOLÍVAR;19100018;MELCHOR;CP;-76,927309;1,948102
19;CAUCA;19100;BOLÍVAR;19100020;SAN JUAN;CP;-76,850253;1,735056
19;CAUCA;19100;BOLÍVAR;19100021;SAN LORENZO;CP;-76,992043;1,776501
19;CAUCA;19100;BOLÍVAR;19100041;LA CARBONERA;CP;-77,054396;1,925072
19;CAUCA;19100;BOLÍVAR;19100042;EL MORRO;CP;-76,922209;1,85033
19;CAUCA;19110;BUENOS AIRES;19110000;BUENOS AIRES;CM;-76,642238;3,015382
19;CAUCA;19110;BUENOS AIRES;19110006;EL PORVENIR;CP;-76,711043;3,08783
19;CAUCA;19110;BUENOS AIRES;19110007;HONDURAS;CP;-76,675847;2,98972
19;CAUCA;19110;BUENOS AIRES;19110008;LA BALSA;CP;-76,600407;3,08922
19;CAUCA;19110;BUENOS AIRES;19110012;TIMBA;CP;-76,627364;3,114198
19;CAUCA;19110;BUENOS AIRES;19110013;EL CERAL;CP;-76,746461;3,092437
19;CAUCA;19110;BUENOS AIRES;19110016;SAN FRANCISCO;CP;-76,65921;3,058579
19;CAUCA;19110;BUENOS AIRES;19110025;PALOBLANCO;CP;-76,653663;2,997389
19;CAUCA;19110;BUENOS AIRES;19110029;LA ESPERANZA;CP;-76,739769;3,068589
19;CAUCA;19110;BUENOS AIRES;19110030;MUNCHIQUE;CP;-76,668278;2,977298
19;CAUCA;19130;CAJIBÍO;19130000;CAJIBÍO;CM;-76,570682;2,623371
19;CAUCA;19130;CAJIBÍO;19130004;EL CARMELO;CP;-76,702703;2,664607
19;CAUCA;19130;CAJIBÍO;19130005;EL ROSARIO;CP;-76,739136;2,606857
19;CAUCA;19130;CAJIBÍO;19130006;LA CAPILLA;CP;-76,625672;2,584144
19;CAUCA;19130;CAJIBÍO;19130007;LA PEDREGOSA;CP;-76,640318;2,669866
19;CAUCA;19130;CAJIBÍO;19130008;LA VENTA;CP;-76,549882;2,588967
19;CAUCA;19130;CAJIBÍO;19130009;SANTA TERESA DE CASAS BAJAS;CP;-76,733162;2,638267
19;CAUCA;19130;CAJIBÍO;19130010;ORTEGA;CP;-76,818402;2,693757
19;CAUCA;19130;CAJIBÍO;19130017;EL CAIRO;CP;-76,528447;2,601499
19;CAUCA;19130;CAJIBÍO;19130018;EL COFRE;CP;-76,557863;2,566376
19;CAUCA;19130;CAJIBÍO;19130019;ISLA DEL PONTON;CP;-76,53969;2,583987
19;CAUCA;19130;CAJIBÍO;19130020;LA LAGUNA DINDE;CP;-76,778271;2,69666
19;CAUCA;19130;CAJIBÍO;19130021;RESGUARDO INDÍGENA DEL GUAYABAL CXAYUGE FXIW CXAB;CP;-76,733351;2,617794
19;CAUCA;19130;CAJIBÍO;19130022;URBANIZACIÓN LAS MARGARITAS;CP;-76,567811;2,562988
19;CAUCA;19137;CALDONO;19137000;CALDONO;CM;-76,484789;2,798819
19;CAUCA;19137;CALDONO;19137001;CERRO ALTO;CP;-76,492606;2,83648
19;CAUCA;19137;CALDONO;19137002;EL PITAL;CP;-76,545838;2,863686
19;CAUCA;19137;CALDONO;19137004;PESCADOR;CP;-76,552742;2,799207
19;CAUCA;19137;CALDONO;19137007;PUEBLO NUEVO;CP;-76,444906;2,739712
19;CAUCA;19137;CALDONO;19137008;SIBERIA;CP;-76,515815;2,784142
19;CAUCA;19137;CALDONO;19137013;CRUCERO DE PESCADOR;CP;-76,547409;2,805912
19;CAUCA;19142;CALOTO;19142000;CALOTO;CM;-76,408941;3,034531
19;CAUCA;19142;CALOTO;19142004;EL PALO;CP;-76,353545;3,065004
19;CAUCA;19142;CALOTO;19142007;HUASANÓ;CP;-76,309941;3,12009
19;CAUCA;19142;CALOTO;19142011;QUINTERO;CP;-76,435911;3,142759
19;CAUCA;19142;CALOTO;19142015;LA ARROBLEDA;CP;-76,429152;3,099063
19;CAUCA;19142;CALOTO;19142030;CRUCERO DE GUALÍ;CP;-76,418139;3,081106
19;CAUCA;19142;CALOTO;19142031;HUELLAS;CP;-76,376;2,989593
19;CAUCA;19142;CALOTO;19142032;ALTO EL PALO;CP;-76,352903;3,072468
19;CAUCA;19142;CALOTO;19142034;BODEGA ARRIBA;CP;-76,410575;3,080494
19;CAUCA;19142;CALOTO;19142038;EL NILO;CP;-76,368445;3,062648
19;CAUCA;19142;CALOTO;19142039;EL GUÁSIMO;CP;-76,413496;3,072915
19;CAUCA;19142;CALOTO;19142045;TOEZ;CP;-76,376157;3,049302
19;CAUCA;19142;CALOTO;19142050;LÓPEZ ADENTRO;CP;-76,347791;3,10863
19;CAUCA;19142;CALOTO;19142051;MORALES;CP;-76,409032;3,011545
19;CAUCA;19142;CALOTO;19142056;PÍLAMO;CP;-76,343773;3,093849
19;CAUCA;19212;CORINTO;19212000;CORINTO;CM;-76,261866;3,173854
19;CAUCA;19212;CORINTO;19212001;EL JAGUAL;CP;-76,297104;3,140241
19;CAUCA;19212;CORINTO;19212004;MEDIA NARANJA;CP;-76,212966;3,179683
19;CAUCA;19212;CORINTO;19212005;RIONEGRO;CP;-76,209279;3,189776
19;CAUCA;19212;CORINTO;19212008;SAN RAFAEL;CP;-76,269098;3,161369
19;CAUCA;19212;CORINTO;19212009;EL BARRANCO;CP;-76,278428;3,22405
19;CAUCA;19212;CORINTO;19212010;QUEBRADITAS;CP;-76,203524;3,166132
19;CAUCA;19256;EL TAMBO;19256000;EL TAMBO;CM;-76,810911;2,451409
19;CAUCA;19256;EL TAMBO;19256001;ALTO DEL REY;CP;-76,851842;2,436931
19;CAUCA;19256;EL TAMBO;19256004;CUATRO ESQUINAS;CP;-76,839285;2,400173
19;CAUCA;19256;EL TAMBO;19256005;CHAPA;CP;-76,882809;2,470932
19;CAUCA;19256;EL TAMBO;19256007;EL PLACER;CP;-76,781052;2,41673
19;CAUCA;19256;EL TAMBO;19256009;EL ZARZAL;CP;-76,73182;2,45476
19;CAUCA;19256;EL TAMBO;19256012;HUISITÓ;CP;-77,064184;2,507567
19;CAUCA;19256;EL TAMBO;19256013;LA ALIANZA;CP;-76,897923;2,263736
19;CAUCA;19256;EL TAMBO;19256014;LA PAZ;CP;-76,960245;2,43236
19;CAUCA;19256;EL TAMBO;19256015;LOS ANAYES;CP;-76,797859;2,524228
19;CAUCA;19256;EL TAMBO;19256016;LOS ANDES;CP;;
19;CAUCA;19256;EL TAMBO;19256019;PANDIGUANDO;CP;-76,895732;2,439305
19;CAUCA;19256;EL TAMBO;19256020;PIAGUA;CP;-76,771217;2,434479
19;CAUCA;19256;EL TAMBO;19256022;QUILCACÉ;CP;-76,865165;2,321752
19;CAUCA;19256;EL TAMBO;19256025;SAN JOAQUÍN;CP;-76,748565;2,39618
19;CAUCA;19256;EL TAMBO;19256027;SEGUENGUE;CP;-76,787379;2,585635
19;CAUCA;19256;EL TAMBO;19256028;URIBE;CP;-76,854124;2,552701
19;CAUCA;19256;EL TAMBO;19256029;FONDAS;CP;-76,922161;2,488136
19;CAUCA;19256;EL TAMBO;19256031;BUENA VISTA;CP;-76,976467;2,41424
19;CAUCA;19256;EL TAMBO;19256032;LAS BOTAS;CP;-76,852242;2,482158
19;CAUCA;19256;EL TAMBO;19256033;CABUYAL;CP;-76,901502;2,326939
19;CAUCA;19256;EL TAMBO;19256034;EL CRUCERO DEL PUEBLO;CP;-76,868692;2,349228
19;CAUCA;19256;EL TAMBO;19256036;PLAYA RICA;CP;;
19;CAUCA;19256;EL TAMBO;19256058;AIRES DE OCCIDENTE;CP;-76,889891;2,470561
19;CAUCA;19256;EL TAMBO;19256059;EL CRUCERO DE PANDIGUANDO;CP;-76,880642;2,458149
19;CAUCA;19256;EL TAMBO;19256060;EL RECUERDO;CP;-76,842554;2,639981
19;CAUCA;19256;EL TAMBO;19256061;LA CHICUEÑA;CP;-76,892121;2,478583
19;CAUCA;19256;EL TAMBO;19256062;PUENTE DEL RÍO TIMBIO;CP;-76,848156;2,357035
19;CAUCA;19290;FLORENCIA;19290000;FLORENCIA;CM;-77,072547;1,682535
19;CAUCA;19290;FLORENCIA;19290001;EL ROSARIO;CP;-77,071494;1,716889
19;CAUCA;19290;FLORENCIA;19290002;MARSELLA;CP;-77,059675;1,718581
19;CAUCA;19300;GUACHENÉ;19300000;GUACHENÉ;CM;-76,392189;3,134153
19;CAUCA;19300;GUACHENÉ;19300004;BARRAGAN;CP;-76,428261;3,172835
19;CAUCA;19300;GUACHENÉ;19300005;CAMPOALEGRE;CP;-76,382862;3,138516
19;CAUCA;19300;GUACHENÉ;19300006;CAPONERA 1;CP;-76,423792;3,184133
19;CAUCA;19300;GUACHENÉ;19300007;CAPONERA SECTOR PALO BLANCO;CP;-76,429011;3,179929
19;CAUCA;19300;GUACHENÉ;19300008;CIENAGA HONDA;CP;-76,409464;3,089862
19;CAUCA;19300;GUACHENÉ;19300009;GUABAL;CP;-76,408398;3,186204
19;CAUCA;19300;GUACHENÉ;19300010;GUABAL 1;CP;-76,412939;3,18545
19;CAUCA;19300;GUACHENÉ;19300011;GUABAL 2;CP;-76,411804;3,179655
19;CAUCA;19300;GUACHENÉ;19300012;LA CABAÑA;CP;-76,384785;3,161264
19;CAUCA;19300;GUACHENÉ;19300013;LA CABAÑITA;CP;-76,39045;3,167326
19;CAUCA;19300;GUACHENÉ;19300014;LA DOMINGA;CP;-76,403179;3,100037
19;CAUCA;19300;GUACHENÉ;19300015;LLANO DE TAULA ALTO;CP;-76,367699;3,135925
19;CAUCA;19300;GUACHENÉ;19300016;LLANO DE TAULA BAJO;CP;-76,372538;3,150193
19;CAUCA;19300;GUACHENÉ;19300017;MINGO;CP;-76,424809;3,202437
19;CAUCA;19300;GUACHENÉ;19300018;OBANDO;CP;-76,379629;3,190866
19;CAUCA;19300;GUACHENÉ;19300019;OBANDO SECTOR LA ESPERANZA;CP;-76,382699;3,176635
19;CAUCA;19300;GUACHENÉ;19300020;SABANETA;CP;-76,401414;3,147366
19;CAUCA;19300;GUACHENÉ;19300021;SAN ANTONIO;CP;-76,389481;3,14897
19;CAUCA;19300;GUACHENÉ;19300022;SAN JACINTO;CP;-76,409087;3,107177
19;CAUCA;19300;GUACHENÉ;19300023;SAN JOSÉ;CP;-76,38669;3,140049
19;CAUCA;19318;GUAPI;19318000;GUAPI;CM;-77,888033;2,572918
19;CAUCA;19318;GUAPI;19318002;BENJAMÍN HERRERA (SAN VICENTE);CP;-77,757729;2,321675
19;CAUCA;19318;GUAPI;19318003;CALLELARGA;CP;-77,612324;2,515635
19;CAUCA;19318;GUAPI;19318005;EL CARMELO;CP;-77,759925;2,636679
19;CAUCA;19318;GUAPI;19318008;LIMONES;CP;-77,799449;2,610564
19;CAUCA;19318;GUAPI;19318011;EL ROSARIO;CP;-77,774134;2,359282
19;CAUCA;19318;GUAPI;19318012;SAN AGUSTÍN;CP;-77,600466;2,518755
19;CAUCA;19318;GUAPI;19318013;SAN ANTONIO DE GUAJUÍ;CP;-77,690673;2,573514
19;CAUCA;19318;GUAPI;19318015;URIBE URIBE (EL NARANJO);CP;-77,750613;2,40691
19;CAUCA;19318;GUAPI;19318024;QUIROGA;CP;-77,823186;2,613209
19;CAUCA;19318;GUAPI;19318025;CHUARE;CP;-77,649316;2,495902
19;CAUCA;19318;GUAPI;19318026;SAN JOSE DE GUARE;CP;-77,750301;2,616014
19;CAUCA;19318;GUAPI;19318027;BELÉN;CP;-77,596754;2,507254
19;CAUCA;19318;GUAPI;19318028;CAIMITO;CP;-77,750817;2,465395
19;CAUCA;19318;GUAPI;19318029;SANTA ANA;CP;-77,667215;2,485823
19;CAUCA;19355;INZÁ;19355000;INZÁ;CM;-76,063503;2,549183
19;CAUCA;19355;INZÁ;19355001;CALDERAS;CP;-76,045226;2,635424
19;CAUCA;19355;INZÁ;19355002;PEDREGAL;CP;-76,000639;2,517466
19;CAUCA;19355;INZÁ;19355003;PUERTO VALENCIA;CP;-75,965826;2,501198
19;CAUCA;19355;INZÁ;19355004;SAN ANDRÉS;CP;-76,046514;2,582434
19;CAUCA;19355;INZÁ;19355008;TUMBICHUCUE;CP;-76,069569;2,629438
19;CAUCA;19355;INZÁ;19355009;TURMINÁ;CP;-76,048906;2,497959
19;CAUCA;19355;INZÁ;19355016;LA MILAGROSA;CP;-76,085928;2,533034
19;CAUCA;19355;INZÁ;19355017;YAQUIVÁ;CP;-76,073988;2,551801
19;CAUCA;19364;JAMBALÓ;19364000;JAMBALÓ;CM;-76,323877;2,777834
19;CAUCA;19392;LA SIERRA;19392000;LA SIERRA;CM;-76,763278;2,179383
19;CAUCA;19392;LA SIERRA;19392001;LA DEPRESIÓN;CP;-76,847907;2,189166
19;CAUCA;19392;LA SIERRA;19392005;LA CUCHILLA;CP;-76,755449;2,187117
19;CAUCA;19392;LA SIERRA;19392006;LA CUCHILLA ALTA;CP;-76,748461;2,196452
19;CAUCA;19397;LA VEGA;19397000;LA VEGA;CM;-76,779032;2,001109
19;CAUCA;19397;LA VEGA;19397001;ALTAMIRA;CP;-76,813173;2,075764
19;CAUCA;19397;LA VEGA;19397002;ARBELA;CP;-76,771938;2,14385
19;CAUCA;19397;LA VEGA;19397004;EL PALMAR;CP;-76,862005;2,07018
19;CAUCA;19397;LA VEGA;19397005;GUACHICONO;CP;-76,673339;2,029677
19;CAUCA;19397;LA VEGA;19397006;LOS UVOS;CP;-76,883287;2,104562
19;CAUCA;19397;LA VEGA;19397007;PANCITARÁ;CP;-76,760334;1,980033
19;CAUCA;19397;LA VEGA;19397009;SAN MIGUEL;CP;-76,774666;2,11683
19;CAUCA;19397;LA VEGA;19397010;SANTA BÁRBARA;CP;-76,821439;2,063557
19;CAUCA;19397;LA VEGA;19397011;SANTA JUANA;CP;-76,805805;2,130015
19;CAUCA;19397;LA VEGA;19397012;ALBANIA;CP;-76,799514;2,097985
19;CAUCA;19397;LA VEGA;19397018;BARBILLAS;CP;-76,681129;2,009233
19;CAUCA;19397;LA VEGA;19397019;SANTA RITA;CP;-76,848795;2,07051
19;CAUCA;19418;LÓPEZ DE MICAY;19418000;LÓPEZ;CM;-77,247803;2,846788
19;CAUCA;19418;LÓPEZ DE MICAY;19418009;NOANAMITO;CP;-77,53738;3,078042
19;CAUCA;19418;LÓPEZ DE MICAY;19418010;PLAYA GRANDE;CP;-77,229347;2,915855
19;CAUCA;19418;LÓPEZ DE MICAY;19418012;SAN ANTONIO DE CHUARE;CP;-77,256689;2,874389
19;CAUCA;19418;LÓPEZ DE MICAY;19418018;TAPARAL;CP;-77,349991;2,939542
19;CAUCA;19418;LÓPEZ DE MICAY;19418019;ZARAGOZA;CP;-77,405714;2,979861
19;CAUCA;19418;LÓPEZ DE MICAY;19418024;BETANIA;CP;-77,452633;3,238878
19;CAUCA;19418;LÓPEZ DE MICAY;19418032;SAN ANTONIO DE GURUMENDY;CP;-77,253441;2,820335
19;CAUCA;19418;LÓPEZ DE MICAY;19418035;SANTA CRUZ DE SIGUI;CP;-77,178596;2,84158
19;CAUCA;19418;LÓPEZ DE MICAY;19418036;CABECITAS;CP;-77,187765;2,862095
19;CAUCA;19418;LÓPEZ DE MICAY;19418038;ISLA DE GALLO;CP;-77,303119;2,913812
19;CAUCA;19418;LÓPEZ DE MICAY;19418039;JUAN COBO;CP;-77,547502;3,064642
19;CAUCA;19450;MERCADERES;19450000;MERCADERES;CM;-77,165844;1,775772
19;CAUCA;19450;MERCADERES;19450002;ARBOLEDAS;CP;-77,20115;1,702114
19;CAUCA;19450;MERCADERES;19450003;EL PILÓN;CP;-77,157166;1,937457
19;CAUCA;19450;MERCADERES;19450004;ESMERALDAS;CP;-77,05198;1,74717
19;CAUCA;19450;MERCADERES;19450006;SAN JOAQUÍN;CP;-77,079027;1,774975
19;CAUCA;19450;MERCADERES;19450007;SAN JUANITO;CP;-77,27104;1,734573
19;CAUCA;19450;MERCADERES;19450010;CURACAS;CP;-77,124185;1,770591
19;CAUCA;19450;MERCADERES;19450012;LA DESPENSA;CP;-77,245073;1,727802
19;CAUCA;19450;MERCADERES;19450014;SOMBRERILLOS;CP;-77,148264;1,704572
19;CAUCA;19450;MERCADERES;19450015;EL BADO;CP;-77,300473;1,780883
19;CAUCA;19450;MERCADERES;19450016;TABLONCITO;CP;-77,165398;1,710995
19;CAUCA;19450;MERCADERES;19450019;MOJARRAS;CP;-77,197404;1,888002
19;CAUCA;19450;MERCADERES;19450020;LOS LLANOS;CP;-77,0715;1,788421
19;CAUCA;19450;MERCADERES;19450023;BUENOS AIRES;CP;-77,259679;1,755892
19;CAUCA;19450;MERCADERES;19450024;EL CANGREJO;CP;-77,190086;1,894825
19;CAUCA;19450;MERCADERES;19450025;EL COCAL;CP;-77,254185;1,850134
19;CAUCA;19450;MERCADERES;19450026;ESPERANZAS DE MAYO;CP;-77,320488;1,694097
19;CAUCA;19450;MERCADERES;19450027;PUEBLO NUEVO;CP;-77,257502;1,763005
19;CAUCA;19455;MIRANDA;19455000;MIRANDA;CM;-76,229046;3,253161
19;CAUCA;19455;MIRANDA;19455005;ORTIGAL;CP;-76,34413;3,280847
19;CAUCA;19455;MIRANDA;19455007;SANTA ANA;CP;-76,284848;3,264924
19;CAUCA;19455;MIRANDA;19455008;TIERRADURA;CP;-76,303198;3,238709
19;CAUCA;19455;MIRANDA;19455009;TULIPAN;CP;-76,357652;3,257387
19;CAUCA;19455;MIRANDA;19455010;GUATEMALA;CP;-76,230039;3,23263
19;CAUCA;19455;MIRANDA;19455011;SAN ANDRÉS;CP;-76,281115;3,277191
19;CAUCA;19455;MIRANDA;19455013;LA LINDOSA;CP;-76,299833;3,283354
19;CAUCA;19473;MORALES;19473000;MORALES;CM;-76,629106;2,754684
19;CAUCA;19473;MORALES;19473002;CARPINTERO;CP;-76,607504;2,791049
19;CAUCA;19473;MORALES;19473009;SAN ISIDRO;CP;-76,660093;2,746555
19;CAUCA;19473;MORALES;19473012;SANTA ROSA;CP;-76,662293;2,799108
19;CAUCA;19473;MORALES;19473014;LA ESTACIÓN;CP;-76,623715;2,768233
19;CAUCA;19473;MORALES;19473017;EL ROSARIO;CP;-76,657423;2,731884
19;CAUCA;19513;PADILLA;19513000;PADILLA;CM;-76,313265;3,220984
19;CAUCA;19513;PADILLA;19513001;YARUMALES;CP;-76,360832;3,216501
19;CAUCA;19513;PADILLA;19513003;LA PAILA;CP;-76,314487;3,195128
19;CAUCA;19513;PADILLA;19513004;EL CHAMIZO;CP;-76,359367;3,205751
19;CAUCA;19513;PADILLA;19513007;LOS ROBLES;CP;-76,356791;3,227842
19;CAUCA;19513;PADILLA;19513008;CUERNAVACA;CP;-76,332006;3,221058
19;CAUCA;19517;PÁEZ;19517000;BELALCÁZAR;CM;-75,971965;2,641367
19;CAUCA;19517;PÁEZ;19517002;AVIRAMA;CP;-75,9773;2,658314
19;CAUCA;19517;PÁEZ;19517003;COHETANDO;CP;-75,982301;2,584071
19;CAUCA;19517;PÁEZ;19517007;ITAIBE;CP;-75,848422;2,479601
19;CAUCA;19517;PÁEZ;19517012;RICAURTE;CP;-75,957179;2,526247
19;CAUCA;19517;PÁEZ;19517013;RIOCHIQUITO;CP;-75,782059;2,670861
19;CAUCA;19517;PÁEZ;19517014;SAN LUIS (POTRERILLO);CP;-75,924424;2,568357
19;CAUCA;19517;PÁEZ;19517015;TALAGA;CP;-76,022256;2,713758
19;CAUCA;19517;PÁEZ;19517016;TÓEZ;CP;-76,049933;2,777559
19;CAUCA;19517;PÁEZ;19517017;LA MESA DE TOGOIMA;CP;-75,984407;2,577541
19;CAUCA;19517;PÁEZ;19517029;MINUTO DE DIOS;CP;-75,973975;2,632798
19;CAUCA;19517;PÁEZ;19517030;COQUIYÓ;CP;-75,987388;2,620433
19;CAUCA;19517;PÁEZ;19517032;EL RODEO;CP;-75,975429;2,672203
19;CAUCA;19517;PÁEZ;19517033;GUADUALEJO;CP;-75,969405;2,569238
19;CAUCA;19517;PÁEZ;19517034;GUAPIO;CP;-75,97811;2,678018
19;CAUCA;19517;PÁEZ;19517035;GUAQUIYÓ;CP;-76,014424;2,675672
19;CAUCA;19517;PÁEZ;19517037;LA MARÍA;CP;-75,980641;2,688387
19;CAUCA;19517;PÁEZ;19517039;MESA DE CALOTO;CP;-76,060991;2,791102
19;CAUCA;19517;PÁEZ;19517040;MESA DE TÁLAGA;CP;-76,027688;2,724616
19;CAUCA;19517;PÁEZ;19517043;VICANENGA;CP;-76,017319;2,693495
19;CAUCA;19517;PÁEZ;19517044;LA MESA DE AVIRAMA;CP;-75,980103;2,662261
19;CAUCA;19517;PÁEZ;19517045;LA MESA DE BELALCAZAR;CP;-75,9691;2,646319
19;CAUCA;19517;PÁEZ;19517046;SANTA ROSA;CP;-76,005601;2,584937
19;CAUCA;19532;PATÍA;19532000;EL BORDO;CM;-76,981075;2,115875
19;CAUCA;19532;PATÍA;19532001;BRISAS;CP;-77,061627;2,281063
19;CAUCA;19532;PATÍA;19532003;DON ALONSO;CP;-77,040755;2,282212
